lat,lon,adr,name,start_t,end_t,mood_date,mood
40.8337256,14.2511452,"Via Cesario Console, 3/Bis 80133 Napoli NA Italia",Circolo Ufficiali Marina Militare Napoli,2019-03-03T11:03:17.036Z,2019-03-03T16:32:07Z,2019-03-03,good
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-03-03T19:00:34.675Z,2019-03-04T08:51:50.330Z,2019-03-03,good
40.8453322,14.2604631,"Università degli Studi di Napoli Via Nuova Marina, 59 80133 Napoli NA Italia",Università Degli Studi di Napoli L'Orientale - Palazzo del Mediterraneo,2019-03-04T09:27:00.171Z,2019-03-04T12:23:45Z,2019-03-04,meh
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-03-04T12:38:43.425Z,2019-03-06T14:29:16.204Z,2019-03-04,meh
40.8470936,14.2517471,"Piazza del Gesù Nuovo, 2 80134 Napoli NA Italia",Gesù Nuovo Square,2019-03-06T14:37:21.606Z,2019-03-06T14:43:27.061Z,2019-03-06,meh
40.8431944,14.2488136,"Via Toledo, 343 80134 Napoli NA Italia",Pull & Bear,2019-03-06T14:55:41.071Z,2019-03-06T15:24:16.719Z,2019-03-06,meh
40.8327103,14.2493229,"Via Santa Lucia, 59 80132 Napoli NA Italia",Supero' Srl,2019-03-06T15:49:48.195Z,2019-03-06T15:56:10.064Z,2019-03-06,meh
40.8394622,14.248542,"Via Toledo, 194 80132 Napoli NA Italia",Toledo194,2019-03-06T16:30:19.787Z,2019-03-06T16:34:52.515Z,2019-03-06,meh
40.8453322,14.2604631,"Università degli Studi di Napoli Via Nuova Marina, 59 80133 Napoli NA Italia",Università Degli Studi di Napoli L'Orientale - Palazzo del Mediterraneo,2019-03-07T13:36:23.708Z,2019-03-07T15:22:01.969Z,2019-03-07,meh
40.8314615,14.2412501,Piazza Vittoria 80122 Napoli NA Italia,Monumento ai Caduti del Mare,2019-03-09T15:31:47.331Z,2019-03-09T16:06:50Z,2019-03-09,meh
40.8384445,14.2495911,"Via San Carlo, 15 80132 Napoli NA Italia",Galleria Umberto I,2019-03-09T16:37:20.696Z,2019-03-09T16:52:43.455Z,2019-03-09,meh
40.8449762,14.258192,"Via Luigi Palmieri, 9 80133 Napoli NA Italia",Jolly Cart Di Abbruzzese Rosario,2019-03-11T09:25:23.625Z,2019-03-11T09:31:50.137Z,2019-03-11,meh
40.8410548,14.2517785,"Via Incoronata, 14/16 80133 Napoli NA Italia",Sole 365,2019-03-11T15:55:59.049Z,2019-03-11T16:27:28.502Z,2019-03-11,meh
40.8449762,14.258192,"Via Luigi Palmieri, 9 80133 Napoli NA Italia",Jolly Cart Di Abbruzzese Rosario,2019-03-12T09:37:25.869Z,2019-03-12T09:43:31.573Z,2019-03-12,meh
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-03-12T09:54:06.824Z,2019-03-15T19:19:17.962Z,2019-03-12,meh
40.8208496,14.1778221,"Via Corrado Barbagallo, 115 80125 Napoli NA Italia",Teatro Palapartenope,2019-03-15T19:46:20.191Z,2019-03-15T19:52:26.024Z,2019-03-15,good
40.8208496,14.1778221,"Via Corrado Barbagallo, 115 80125 Napoli NA Italia",Teatro Palapartenope,2019-03-15T21:40:46.504Z,2019-03-15T22:09:20.745Z,2019-03-15,good
40.8400833,14.2512739,P.za Municipio 80133 Napoli NA Italia,Fountain of Neptune,2019-03-16T15:01:13.989Z,2019-03-16T17:21:00.606Z,2019-03-16,good
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-03-16T17:29:13.891Z,2019-03-16T18:34:10.222Z,2019-03-16,good
40.8929317,14.2398455,80145 Napoli NA Italia,Piscinola,2019-03-16T19:54:55.735Z,2019-03-16T20:06:34.655Z,2019-03-16,good
40.8981985,14.1987656,"Corso Europa, 81 80016 Marano di Napoli NA Italia",Hamburgeria La Boutique della Carne V.P.,2019-03-16T20:31:11.231Z,2019-03-16T22:05:49.902Z,2019-03-16,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2019-03-16T22:22:06.946Z,2019-03-16T22:44:29.543Z,2019-03-16,good
40.8553252,14.2550321,80137 Napoli NA Italia,Naples Piazza Cavour Station,2019-03-17T08:52:08.076Z,2019-03-17T08:56:41.748Z,2019-03-17,good
40.8995061,14.2587853,"Via Comunale Limitone d'Arzano, 43 80144 Napoli NA Italia",Associazione Sportiva Fondazione Andrea Capasso,2019-03-17T09:43:23.905Z,2019-03-17T11:45:32.167Z,2019-03-17,good
40.9761854,13.9917393,"Via Domiziana, 967 81030 Castel Volturno CE Italia",Centro Commerciale Giolì,2019-03-17T12:05:37Z,2019-03-17T16:58:08.929Z,2019-03-17,good
40.850666,14.2332588,"Piazza dell'Immacolata, 7 80127 Napoli NA Italia",Delight Caffè,2019-03-17T17:37:06.278Z,2019-03-17T17:47:16.648Z,2019-03-17,good
40.8391181,14.2507435,"Via Santa Brigida, 34 80132 Napoli NA Italia",Zoomiguana Il Megastore Degli Animali,2019-03-18T17:49:23.555Z,2019-03-18T18:14:34.630Z,2019-03-18,good
40.8423793,14.2494379,"Via Armando Diaz, 20 80134 Napoli NA Italia",Caffè Bistrot Toledo,2019-03-18T18:20:15Z,2019-03-18T19:20:37.583Z,2019-03-18,good
40.8529221,14.2723433,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2019-03-22T19:22:33.854Z,2019-03-22T19:30:36.958Z,2019-03-22,good
40.8578108,14.29013,"Via Bussola, 5 80143 Napoli NA Italia",Parrocchia Sacra Famiglia Dei Padri Giuseppini,2019-03-22T19:48:49.849Z,2019-03-22T21:35:45.535Z,2019-03-22,good
40.8456076,14.2558934,Rampe S. Giovanni Maggiore 80134 Napoli NA Italia,St. John the Greater Basilica,2019-03-26T10:42:59.500Z,2019-03-26T12:01:35.559Z,2019-03-26,meh
40.8449121,14.2578851,"Corso Umberto I, 55 80132 Napoli NA Italia",Hotel Naples,2019-03-26T12:03:36.585Z,2019-03-26T14:52:57.978Z,2019-03-26,meh
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-03-27T08:29:12.359Z,2019-03-27T11:25:13.622Z,2019-03-27,meh
40.8283157,14.2476044,"Via Eldorado, 3 80132 Napoli NA Italia",Ovo Castle,2019-03-27T11:39:37.579Z,2019-03-27T12:06:26.466Z,2019-03-27,meh
40.8453322,14.2604631,"Università degli Studi di Napoli Via Nuova Marina, 59 80133 Napoli NA Italia",Università Degli Studi di Napoli L'Orientale - Palazzo del Mediterraneo,2019-03-29T08:46:43.474Z,2019-03-29T09:26:31.580Z,2019-03-29,meh
40.8421838,14.2557741,"Via Alcide de Gasperi, 45 80133 Napoli NA Italia",ILAS - Istituto Superiore di Comunicazione - ATC Adobe / ATC Autodesk,2019-03-29T09:36:46.329Z,2019-03-29T09:45:21.504Z,2019-03-29,meh
40.7993019,14.1805091,Viale Virgilio 80123 Napoli NA Italia,Parco Virgiliano,2019-03-30T15:41:55Z,2019-03-30T15:55:25.971Z,2019-03-30,good
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-03-30T18:06:36.750Z,2019-03-30T18:40:35.104Z,2019-03-30,good
40.849502,14.232609,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2019-03-30T19:11:18.157Z,2019-03-30T20:10:34.675Z,2019-03-30,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2019-03-30T20:16:40.382Z,2019-03-30T21:16:45.118Z,2019-03-30,good
40.8980457,14.1697713,"Via S. Rocco, 238 80016 Marano di Napoli NA Italia",Bocadito soul food,2019-03-30T21:38:29.975Z,2019-03-30T23:26:15.385Z,2019-03-30,good
40.9169525,14.2081456,"Via Pietro Nenni, 4 80018 Mugnano di Napoli NA Italia",Gran Caffè Le Plaisir,2019-03-30T23:40:54.792Z,2019-03-30T23:58:54.841Z,2019-03-30,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2019-03-31T00:15:16.583Z,2019-03-31T01:51:51.369Z,2019-03-31,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2019-05-01T18:38:13.449Z,2019-05-01T20:17:09.160Z,2019-05-01,good
40.8230935,14.1198336,"Via Gabriele Santilli, 5 80078 Pozzuoli NA Italia",13 Gradi,2019-05-01T20:36:48.377Z,2019-05-01T22:28:36.377Z,2019-05-01,good
40.8250545,14.1196204,"Lungomare C. Colombo, 17 80078 Pozzuoli NA Italia",Porto di Pozzuoli,2019-05-01T22:32:39.655Z,2019-05-01T23:05:42.260Z,2019-05-01,good
40.8429201,14.2523665,"Via Medina, 75 80133 Napoli NA Italia",Police headquarters in Naples,2019-05-04T15:09:13.714Z,2019-05-04T15:15:23.159Z,2019-05-04,good
40.8627305,14.2705445,"Via Arenaccia, 154 80141 Napoli NA Italia",Decathlon Napoli Arenaccia,2019-05-04T15:39:10.400Z,2019-05-04T17:24:04.429Z,2019-05-04,good
40.8591582,14.2708251,"Via Arenaccia, 64 - 66 - 68 80141 Napoli NA Italia",Paggio Toys,2019-05-04T17:28:51.505Z,2019-05-04T17:49:45.722Z,2019-05-04,good
40.8642523,14.2678177,"Piazza Carlo III, 5 80137 Napoli NA Italia","Piazza Carlo III, 5",2019-05-04T17:57:57.400Z,2019-05-04T18:07:16.771Z,2019-05-04,good
40.8454927,14.2507609,"Via Sant'Anna dei Lombardi, 34 80134 Napoli NA Italia",BAGAGLI Eddybags,2019-05-05T14:37:23Z,2019-05-05T14:51:31Z,2019-05-05,good
41.0047146,14.3288503,"Località Aurno, 87 81025 Marcianise CE Italia",Shopping Complex Campania,2019-05-05T15:31:24.070Z,2019-05-05T19:09:46.270Z,2019-05-05,good
40.9280545,14.3216509,"5ꞌ Traversa Arena, 20 80021 Afragola NA Italia","5ꞌ Traversa Arena, 20",2019-05-05T19:55:41.760Z,2019-05-05T20:32:34.522Z,2019-05-05,good
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-05-06T11:51:07.504Z,2019-05-06T12:08:30.071Z,2019-05-06,meh
40.8365335,14.2481451,"Piazza del Plebiscito, 22 80132 Napoli NA Italia",Territorial Office of the Government of Naples,2019-05-09T17:50:44.736Z,2019-05-09T18:04:47.078Z,2019-05-09,good
40.8360092,14.2422285,"Via Chiaia, 139 80132 Napoli NA Italia","Palazzo Cellammare, Naples",2019-05-09T18:08:49.910Z,2019-05-09T20:21:02.067Z,2019-05-09,good
40.8358688,14.2451403,"Via Chiaia, 83 80021 Napoli NA Italia",Paisà,2019-05-09T20:23:02.551Z,2019-05-09T20:32:12.117Z,2019-05-09,good
40.8431646,14.2221863,"Via Francesco Cilea, 104 80127 Napoli NA Italia",Puok Burger Store (VOL.1 Vomero),2019-05-10T18:40:53.724Z,2019-05-10T19:20:34.069Z,2019-05-10,good
40.8502217,14.2231834,"Via Simone Martini, 47 80128 Napoli NA Italia",Bar Satira 3 di Visconti Raffaele,2019-05-10T19:31:53.090Z,2019-05-10T22:47:06Z,2019-05-10,good
40.845492,14.2578058,"Corso Umberto I, 40 80138 Napoli NA Italia",University of Naples Federico II,2019-05-11T15:51:24.456Z,2019-05-11T15:59:23.263Z,2019-05-11,good
40.8559232,14.2463808,"Via Materdei, 27/28 80136 Napoli NA Italy",Starita,2019-05-11T19:24:58.492Z,2019-05-11T21:44:20.052Z,2019-05-11,good
40.8462673,14.2557552,"Via Enrico De Marinis, 10 80134 Napoli NA Italia",American Bar Pepiton,2019-05-11T22:04:34.591Z,2019-05-11T22:36:08.156Z,2019-05-11,good
40.8459443,14.2557766,"Via S. Giovanni Maggiore Pignatelli, 27 80134 Napoli NA Italia",Kestè,2019-05-11T22:38:09.970Z,2019-05-11T23:01:00.549Z,2019-05-11,good
40.8440885,14.2559159,80133 Napoli NA Italia,P.Zza Bovio,2019-05-11T23:05:02.911Z,2019-05-11T23:10:19.957Z,2019-05-11,good
40.8243343,14.1885876,"Viale John Fitzgerald Kennedy, 54 80125 Napoli NA Italia",Mostra d'Oltremare,2019-05-12T14:37:35.081Z,2019-05-12T16:57:12.978Z,2019-05-12,good
40.8389391,14.2476777,80132 Napoli NA Italia,Augusteo,2019-05-14T14:25:59.385Z,2019-05-14T14:32:09.847Z,2019-05-14,good
40.8422639,14.2487187,"Via Toledo, 331 80134 Napoli NA Italia",Kasanova,2019-05-14T14:32:09.847Z,2019-05-14T14:47:37.355Z,2019-05-14,good
40.8391181,14.2507435,"Via Santa Brigida, 34 80132 Napoli NA Italia",Zoomiguana Il Megastore Degli Animali,2019-05-14T14:53:42.188Z,2019-05-14T15:05:29.775Z,2019-05-14,good
40.835017,14.2422388,"Via S. Caterina, 74/75 80121 Napoli NA Italia",Trucchi S.R.L.,2019-05-14T15:22:57.212Z,2019-05-14T15:29:10.091Z,2019-05-14,good
40.8365267,14.2463436,"Via Chiaia, 212 80121 Napoli NA Italia",SCOUT,2019-05-14T15:31:12.126Z,2019-05-14T16:08:18.724Z,2019-05-14,good
40.8432215,14.2489647,"Via Armando Diaz, 180/B, I-80134 Napoli, Italia","Via Armando Diaz, 180/B",2019-05-14T16:16:30.219Z,2019-05-17T19:45:52.144Z,2019-05-14,good
40.849502,14.232609,"Via Guglielmo Sagrera, 11/19 80129 Napoli NA Italia",Viktoria Platz,2019-05-17T20:18:39.230Z,2019-05-17T20:25:32.638Z,2019-05-17,good
40.8363385,14.1913506,"Via Vicinale Cupa Cintia, 249/251 80126 Napoli NA Italia",Complesso Commerciale Azzurro,2019-05-17T20:37:40Z,2019-05-17T20:47:08.048Z,2019-05-17,good
40.823435,14.183897,"Viale John Fitzgerald Kennedy, 12 80125 Napoli NA Italia",Bowling Oltremare,2019-05-17T20:49:09.114Z,2019-05-17T23:00:44.915Z,2019-05-17,good
40.8432235,14.2294126,"Via Giovanni Merliani, 38 80127 Napoli NA Italia",McDonald's,2019-05-18T18:59:14.838Z,2019-05-18T19:33:46.918Z,2019-05-18,good
40.8489606,14.232319,"Via Mario Fiore, 6 80129 Napoli NA Italia",A.O.R.N. Santobono-Pausilipon,2019-05-18T19:44:02.351Z,2019-05-18T21:17:01.796Z,2019-05-18,good
40.8504043,14.2324572,80129 Napoli NA Italia,Escobar Cafè,2019-05-18T21:19:08.135Z,2019-05-18T23:12:46Z,2019-05-18,good
40.8425438,14.2335394,"Via Renato Lordi, 10 80127 Napoli NA Italia",Piazza Fuga,2019-05-18T23:20:42.641Z,2019-05-18T23:30:34.625Z,2019-05-18,good
40.8591582,14.2708251,"Via Arenaccia, 64 - 66 - 68 80141 Napoli NA Italia",Paggio Toys,2019-05-19T14:34:33.405Z,2019-05-19T15:40:46.017Z,2019-05-19,good
40.7873675,14.4063903,"Via Monticelli, 1 80059 Torre del Greco NA Italia","Via Monticelli, 1",2019-05-19T16:12:42Z,2019-05-19T17:49:13.548Z,2019-05-19,good
40.8423793,14.2494379,"Via Armando Diaz, 20 80134 Napoli NA Italia",Caffè Bistrot Toledo,2019-05-20T10:37:31.525Z,2019-05-20T12:07:34.686Z,2019-05-20,good
40.8488931,14.2498488,80135 Napoli NA Italia,Dante,2019-05-20T12:17:15.138Z,2019-05-20T12:27:21.083Z,2019-05-20,good
40.8414236,14.2510298,"Via Miguel Cervantes de Saavedra, 66 80133 Napoli NA Italia",'O Macarò,2019-05-21T10:56:47.699Z,2019-05-21T11:11:04.591Z,2019-05-21,good
40.9398606,14.3728586,80011 Acerra NA Italia,Acerra,2019-05-22T06:03:09.299Z,2019-05-22T06:11:57.988Z,2019-05-22,meh
40.9482901,14.3818251,"Via Torquato Tasso, 1 80011 Acerra NA Italia",State Police - Commissioner of Acerra,2019-05-22T06:31:17.441Z,2019-05-22T08:22:37.190Z,2019-05-22,meh
40.9398606,14.3728586,80011 Acerra NA Italia,Acerra,2019-05-22T08:40:17.673Z,2019-05-22T08:57:56.502Z,2019-05-22,meh
40.9430763,14.3725644,"Piazza del Duomo, 7 80011 Acerra NA Italia",JOB CAFE,2019-05-22T09:03:20.420Z,2019-05-22T09:18:26.605Z,2019-05-22,meh
40.9398606,14.3728586,80011 Acerra NA Italia,Acerra,2019-05-22T09:22:28.650Z,2019-05-22T10:58:20.914Z,2019-05-22,meh
40.8506313,14.2601124,"Via Duomo, 219-223 80138 Napoli NA Italia",Palace S. Maria Porta Coeli,2019-05-23T09:42:04.285Z,2019-05-23T09:57:07.393Z,2019-05-23,meh
40.848961,14.259027,"Via del Grande Archivio, 8 80100 Napoli NA Italia",Hotel Palazzo Decumani,2019-05-24T11:01:20.230Z,2019-05-24T11:32:14.178Z,2019-05-24,good
40.8476983,14.2555403,"Via Mezzocannone, 113 80134 Napoli NA Italia",Lucy May,2019-05-24T11:36:23.966Z,2019-05-24T11:52:34.548Z,2019-05-24,good
40.8487754,14.2595163,"Via del Grande Archivio, 24 80138 Napoli NA Italia",La Figlia del Presidente,2019-05-24T11:59:48.541Z,2019-05-24T13:39:03.992Z,2019-05-24,good
40.8421069,14.2489531,"Via Toledo, 129/132 80100 Napoli NA Italy",Disney Store,2019-05-24T14:01:25.022Z,2019-05-24T14:11:59.903Z,2019-05-24,good
40.8358256,14.2485831,Piazza del Plebiscito 80132 Napoli NA Italia,Piazza del Plebiscito,2019-05-24T14:20:13.668Z,2019-05-24T15:14:25Z,2019-05-24,good
40.846386,14.2549933,"Via S. Giovanni Maggiore Pignatelli, 17 80134 Napoli NA Italia",Vida,2019-05-24T21:16:06.369Z,2019-05-25T00:25:34.258Z,2019-05-24,good
40.8432091,14.2556386,80133 Napoli NA Italia,Università,2019-05-25T00:31:43.207Z,2019-05-25T00:37:48.559Z,2019-05-25,meh
40.8291227,14.2223229,"Via Francesco Caracciolo, 12 80122 Napoli NA Italia",Vesuvius Srl,2019-05-25T00:51:53.301Z,2019-05-25T01:49:22.691Z,2019-05-25,meh
40.8319433,14.228318,Viale Anton Dohrn 80122 Napoli NA Italia,Naples Tennis Club,2019-05-25T02:00:02.470Z,2019-05-25T02:06:06.195Z,2019-05-25,meh
40.847603,14.2555601,"Via Mezzocannone, 109 80134 Napoli NA Italia",Bar Astra,2019-05-25T20:50:36.877Z,2019-05-25T23:47:41.539Z,2019-05-25,meh
40.8474843,14.2455554,"Piazza Montesanto, 25 80135 Napoli NA Italia",Istituto Paritario Bianchi Fondazione Grimaldi Onlus,2019-05-28T07:58:42.358Z,2019-05-28T08:06:57.007Z,2019-05-28,meh
40.8225465,14.1943888,80124 Napoli NA Italia,Naples Campi Flegrei,2019-05-28T08:22:30.142Z,2019-05-28T08:54:50.759Z,2019-05-28,meh
40.8508397,14.2598529,Via Duomo Napoli NA Italia,Via Duomo,2019-05-30T07:40:24.985Z,2019-05-30T07:46:28.655Z,2019-05-30,good
40.8312592,14.244409,"Via Chiatamone, 61/62 80121 Napoli NA Italia","University of Naples ""L'Orientale""",2019-05-31T07:09:24.139Z,2019-05-31T07:44:39.239Z,2019-05-31,meh
40.8929317,14.2398455,80145 Napoli NA Italia,Piscinola,2019-11-01T12:42:26Z,2019-11-01T12:48:51.458Z,2019-11-01,good
40.8356758,14.2443223,"Via Chiaia, 103 80121 Napoli NA Italia",Parrucchiere Paolo Parisi Hair&Make-Up Napoli,2019-11-04T14:58:06.333Z,2019-11-04T16:11:02.790Z,2019-11-04,good
40.8529221,14.2723433,P.za Giuseppe Garibaldi 80142 Napoli NA Italia,Napoli Centrale,2019-11-06T09:21:28.718Z,2019-11-06T10:07:56.234Z,2019-11-06,rad
45.4870123,9.205479,"Piazza Duca d'Aosta, 1 20124 Milano MI Italia",Milano Centrale Railway Station,2019-11-06T15:30:17.674Z,2019-11-06T16:04:11Z,2019-11-06,rad
45.4803436,9.1988243,20124 Milano MI Italia,Repubblica,2019-11-06T16:08:32Z,2019-11-06T16:17:13.464Z,2019-11-06,rad
45.4640976,9.1919265,P.za del Duomo 20122 Milano MI Italia,Duomo di Milano,2019-11-06T16:51:24Z,2019-11-06T18:39:08.487Z,2019-11-06,rad
45.4870123,9.205479,"Piazza Duca d'Aosta, 1 20124 Milano MI Italia",Milano Centrale Railway Station,2019-11-06T18:49:19.437Z,2019-11-06T20:13:18.160Z,2019-11-06,rad
45.398037,9.171904,"Via Franchi Maggi, 18A 20089 Rozzano MI Italia","Via Franchi Maggi, 18A",2019-11-06T20:49:00.491Z,2019-11-07T06:31:36.330Z,2019-11-06,rad
45.4684388,9.1755343,Piazzale Luigi Cadorna 20123 Milano MI Italia,Stazione Cadorna,2019-11-07T07:06:13.344Z,2019-11-07T07:28:52.048Z,2019-11-07,rad
45.6300625,8.7255307,21010 Ferno VA Italia,Malpensa Airport,2019-11-07T08:28:26.147Z,2019-11-07T10:34:13.080Z,2019-11-07,rad
55.950785,-3.3614532,Edinburgh EH12 9DN UK,Edinburgh Airport,2019-11-07T13:00:54.133Z,2019-11-07T16:10:27.743Z,2019-11-07,rad
63.9786029,-22.635036,235 KEFLAVÍKURFLUGVÖLLUR 235 Keflavík Ísland,Keflavík International Airport,2019-11-07T19:04:56.408Z,2019-11-07T19:55:51.917Z,2019-11-07,rad
63.9996562,-22.5764929,Iðavellir 14 230 Keflavík Ísland,Nettó,2019-11-07T20:06:42.149Z,2019-11-07T20:24:07Z,2019-11-07,rad
65.7058022,-21.6709091,Hafnarbraut 14 Hólmavík Ísland,LákiTours,2019-11-08T11:25:57.620Z,2019-11-08T12:19:48.056Z,2019-11-08,rad
65.7008202,-21.685674,Höfðatún 4 510 Hólmavík Ísland,Vínbúðin,2019-11-08T12:19:48.056Z,2019-11-08T12:59:23Z,2019-11-08,rad
65.2464433,-21.805606,Sælingsdalsvegur Iceland Ísland,Guðrúnarlaug hot spring,2019-11-08T15:17:21Z,2019-11-08T17:00:34.162Z,2019-11-08,rad
65.2093152,-21.0941135,6W54+P9C Borðeyri Ísland,Tangahús Guesthouse,2019-11-08T17:53:31Z,2019-11-09T09:25:37.056Z,2019-11-08,rad
64.5413816,-21.9094305,Digranesgötu 6 310 Borgarnes Ísland,Bónus,2019-11-09T10:36:30Z,2019-11-09T10:53:18.078Z,2019-11-09,rad
64.8027417,-23.0803176,Iceland Ísland,Ytri Tunga,2019-11-09T12:07:37Z,2019-11-09T13:19:20Z,2019-11-09,rad
64.7992305,-23.6468194,Q9X3+M7V Hellnar Ísland,Rauðfeldsgjá Gorge,2019-11-09T13:19:20Z,2019-11-09T14:08:18.319Z,2019-11-09,rad
64.7677263,-23.6177211,Q99J+3WR Arnarstapi Ísland,Stone Bridge,2019-11-09T14:42:54Z,2019-11-09T15:13:11.523Z,2019-11-09,rad
64.770348,-23.6188131,Arnarstapavegur Arnarstapi Ísland,Port Arnarstapi,2019-11-09T15:13:11.523Z,2019-11-09T15:28:18.943Z,2019-11-09,rad
64.766426,-23.6303825,Q989+HRH Arnarstapi Ísland,Arnarstapi Center and Snjófell Restaurant,2019-11-09T15:30:20.386Z,2019-11-09T15:45:54.557Z,2019-11-09,rad
65.077894,-22.724013,Stykkishólmur Ísland,Stykkisholmur,2019-11-09T17:09:48Z,2019-11-09T17:45:07.027Z,2019-11-09,rad
64.8927517,-23.7090035,2 355 Brautarholt Ólafsvík Iceland,Náttskjól Homestay,2019-11-09T18:49:20Z,2019-11-09T22:47:44.689Z,2019-11-09,rad
64.8927517,-23.7090035,2 355 Brautarholt Ólafsvík Iceland,Náttskjól Homestay,2019-11-10T00:22:28.987Z,2019-11-10T08:37:45.650Z,2019-11-10,rad
64.9261558,-23.3114014,Iceland,Kirkjufellsfoss,2019-11-10T09:07:34Z,2019-11-10T09:39:50.175Z,2019-11-10,rad
64.9516458,-23.1589793,Snæfellsnesvegur Ísland,Kolgrafarfjördur Viewpoint,2019-11-10T09:58:07Z,2019-11-10T10:06:33.265Z,2019-11-10,rad
64.5413816,-21.9094305,Digranesgötu 6 310 Borgarnes Ísland,Bónus,2019-11-10T11:16:04.609Z,2019-11-10T11:49:15.482Z,2019-11-10,rad
63.4029109,-19.1057773,Kirkjufjara Ísland,Kirkjufjara Beach,2019-11-11T09:58:26Z,2019-11-11T10:44:39.495Z,2019-11-11,rad
63.4030983,-19.0421826,Reynisfjara Ísland,Reynisfjara Beach,2019-11-11T11:12:59Z,2019-11-11T11:29:06.130Z,2019-11-11,rad
63.6156232,-19.9885688,Þórsmerkurvegur Ísland,Seljalandsfoss - Waterfall,2019-11-11T13:37:28Z,2019-11-11T13:44:42Z,2019-11-11,rad
63.6208631,-19.9864486,Þórsmerkurvegur Ísland,Gljufrabui,2019-11-11T14:01:52Z,2019-11-11T14:12:06Z,2019-11-11,rad
63.6156232,-19.9885688,Þórsmerkurvegur Ísland,Seljalandsfoss - Waterfall,2019-11-11T14:12:06Z,2019-11-11T14:38:19.163Z,2019-11-11,rad
64.3103719,-20.3023605,冰島 Geysir,Geysir,2019-11-11T17:00:29.446Z,2019-11-11T17:23:59.513Z,2019-11-11,rad
63.9377624,-21.0017968,Austurvegur 5 800 Selfoss Ísland,Krónan,2019-11-11T18:18:16.439Z,2019-11-11T18:48:06.108Z,2019-11-11,rad
63.4590918,-19.3647122,Path to Wrecked DC-3 Plane on Sólheimasandur Iceland,Solheimasandur Plane Wreck (NO PARKING),2019-11-12T11:24:22Z,2019-11-12T12:01:06.709Z,2019-11-12,rad
63.544438,-19.632078,Seljavellir Ísland,Welcome Guesthouse Edinborg,2019-11-12T13:06:04Z,2019-11-12T13:48:09Z,2019-11-12,rad
63.5659865,-19.6074773,H98V+92R Evindarhólar Ísland,Seljavellir Geothermal Pool,2019-11-12T14:41:31.374Z,2019-11-12T15:06:54.857Z,2019-11-12,rad
63.7939181,-18.0399265,QXV6+H28 Kirkjubæjarklaustur Ísland,N1,2019-11-13T09:02:11Z,2019-11-13T09:11:45.867Z,2019-11-13,rad
64.048399,-16.179443,Jökulsárlón 781 Höfn í Hornafirði Ísland,Jökulsárlón Glacier Lagoon Boat Tours and Cafe,2019-11-13T10:46:43.754Z,2019-11-13T12:03:26Z,2019-11-13,rad
64.044334,-16.1776622,Diamond Beach Iceland,Diamond Beach,2019-11-13T12:23:12Z,2019-11-13T12:58:43Z,2019-11-13,rad
64.2549681,-14.9933445,Ísland,Viking Café,2019-11-13T14:12:39Z,2019-11-13T16:25:45.649Z,2019-11-13,rad
64.048259,-21.2234083,Reykjadalur Iceland,Reykjadalur Thermal Bathing Pools,2019-11-14T10:53:56Z,2019-11-14T11:54:15.259Z,2019-11-14,rad
64.139832,-21.888804,Suðurlandsbraut 2 108 Reykjavík Ísland,Hilton Reykjavik Nordica,2019-11-14T13:24:58Z,2019-11-14T13:44:06.692Z,2019-11-14,rad
64.1508078,-21.9440346,Geirsgata 8 101 Reykjavík Ísland,Sægreifinn restaurant,2019-11-14T14:03:27.905Z,2019-11-14T14:48:39.552Z,2019-11-14,rad
64.1475626,-21.9365012,Hafnarstræti 18 101 Reykjavík Ísland,Lækjartorg,2019-11-14T14:48:39.552Z,2019-11-14T16:52:52.724Z,2019-11-14,rad
63.9786029,-22.635036,235 KEFLAVÍKURFLUGVÖLLUR 235 Keflavík Ísland,Keflavík International Airport,2019-11-14T17:51:45.473Z,2019-11-14T21:29:32.219Z,2019-11-14,rad
